MGP;Cyl;Disp;HP;Wgt;Acc;Year
11.0;7;217.0;210.0;4272.0;12.5;70
9.0;7;204.0;192.0;4722.0;17.5;70
27.0;4;97.00;77.00;2120.0;14.5;71
27.0;4;140.0;90.00;2264.0;15.5;71
25.0;4;112.0;95.00;2227.0;14.0;71
25.0;4;97.00;?;2046.0;19.0;71
19.0;6;222.0;100.0;2624.0;12.0;71
16.0;6;225.0;105.0;2429.0;15.5;71
17.0;6;250.0;100.0;2229.0;15.5;71
19.0;6;250.0;77.00;2202.0;15.5;71
17.0;6;222.0;100.0;2277.0;15.5;71
14.0;7;250.0;165.0;4209.0;12.0;71
14.0;7;400.0;175.0;4464.0;11.5;71
14.0;7;251.0;152.0;4154.0;12.5;71
14.0;7;217.0;150.0;4096.0;12.0;71
12.0;7;272.0;170.0;4955.0;11.5;71
12.0;7;400.0;170.0;4746.0;12.0;71
12.0;7;400.0;175.0;5140.0;12.0;71
17.0;6;257.0;110.0;2962.0;12.5;71
22.0;4;140.0;72.00;2407.0;19.0;71
19.0;6;250.0;100.0;2272.0;15.0;71
17.0;6;250.0;77.00;2129.0;14.5;71
22.0;4;122.0;76.00;2220.0;14.0;71
27.0;4;116.0;90.00;2122.0;14.0;71
20.0;4;79.00;70.00;2074.0;19.5;71
20.0;4;77.00;76.00;2065.0;14.5;71
21.0;4;71.00;65.00;1772.0;19.0;71
25.0;4;72.00;69.00;1612.0;17.0;71
27.0;4;97.00;60.00;1724.0;19.0;71
26.0;4;91.00;70.00;1955.0;20.5;71
24.0;4;112.0;95.00;2277.0;15.5;72
25.0;4;97.50;70.00;2126.0;17.0;72
22.0;4;97.00;54.00;2254.0;22.5;72
20.0;4;140.0;90.00;2407.0;19.5;72
21.0;4;122.0;76.00;2226.0;16.5;72
12.0;7;250.0;165.0;4274.0;12.0;72
14.0;7;400.0;175.0;4275.0;12.0;72
15.0;7;217.0;150.0;4125.0;12.5;72
14.0;7;251.0;152.0;4129.0;12.0;72
17.0;7;204.0;150.0;2672.0;11.5;72
11.0;7;429.0;207.0;4622.0;11.0;72
12.0;7;250.0;155.0;4502.0;12.5;72
12.0;7;250.0;160.0;4456.0;12.5;72
12.0;7;400.0;190.0;4422.0;12.5;72
19.0;2;70.00;97.00;2220.0;12.5;72
15.0;7;204.0;150.0;2792.0;12.5;72
12.0;7;207.0;120.0;4097.0;14.0;72
12.0;7;202.0;140.0;4294.0;16.0;72
14.0;7;217.0;150.0;4077.0;14.0;72
17.0;4;121.0;112.0;2922.0;14.5;72
22.0;4;121.0;76.00;2511.0;17.0;72
21.0;4;120.0;77.00;2979.0;19.5;72
26.0;4;96.00;69.00;2179.0;17.0;72
22.0;4;122.0;76.00;2295.0;16.0;72
27.0;4;97.00;92.00;2277.0;17.0;72
22.0;4;120.0;97.00;2506.0;14.5;72
27.0;4;97.00;70.00;2164.0;15.0;72
27.0;4;97.00;77.00;2100.0;16.5;72
12.0;7;250.0;175.0;4100.0;12.0;72
14.0;7;204.0;150.0;2672.0;11.5;72
12.0;7;250.0;145.0;2977.0;12.0;72
14.0;7;202.0;127.0;4042.0;14.5;72
15.0;7;217.0;150.0;2777.0;12.5;72
12.0;7;429.0;197.0;4952.0;11.5;72
12.0;7;400.0;150.0;4464.0;12.0;72
12.0;7;251.0;157.0;4262.0;12.0;72
14.0;7;217.0;150.0;4227.0;14.5;72
12.0;7;440.0;215.0;4725.0;11.0;72
12.0;7;455.0;225.0;4951.0;11.0;72
12.0;7;260.0;175.0;2721.0;11.0;72
17.0;6;225.0;105.0;2121.0;16.5;72
16.0;6;250.0;100.0;2277.0;17.0;72
17.0;6;222.0;100.0;2945.0;16.0;72
17.0;6;250.0;77.00;2021.0;16.5;72
22.0;6;197.0;95.00;2904.0;16.0;72
26.0;4;97.00;46.00;1950.0;21.0;72
11.0;7;400.0;150.0;4997.0;14.0;72
12.0;7;400.0;167.0;4906.0;12.5;72
12.0;7;260.0;170.0;4654.0;12.0;72
12.0;7;250.0;170.0;4499.0;12.5;72
17.0;6;222.0;100.0;2779.0;15.0;72
20.0;4;97.00;77.00;2279.0;19.0;72
21.0;4;140.0;72.00;2401.0;19.5;72
22.0;4;107.0;94.00;2279.0;16.5;72
17.0;2;70.00;90.00;2124.0;12.5;72
19.0;4;122.0;75.00;2210.0;17.5;72
21.0;6;155.0;107.0;2472.0;14.0;72
26.0;4;97.00;90.00;2265.0;15.5;72
15.0;7;250.0;145.0;4072.0;12.0;72
16.0;7;400.0;220.0;4277.0;9.50;72
29.0;4;67.00;49.00;1767.0;19.5;72
24.0;4;116.0;75.00;2157.0;15.5;72
20.0;4;114.0;91.00;2572.0;14.0;72
19.0;4;121.0;112.0;2767.0;15.5;72
15.0;7;217.0;150.0;2299.0;11.0;72
24.0;4;121.0;110.0;2660.0;14.0;72
20.0;6;156.0;122.0;2707.0;12.5;72
11.0;7;250.0;170.0;2664.0;11.0;72
20.0;6;197.0;95.00;2102.0;16.5;74
21.0;6;200.0;?;2775.0;17.0;74
19.0;6;222.0;100.0;2901.0;16.0;74
15.0;6;250.0;100.0;2226.0;17.0;74
21.0;4;79.00;67.00;1950.0;19.0;74
26.0;4;122.0;70.00;2451.0;16.5;74
22.0;4;71.00;65.00;1726.0;21.0;74
25.0;4;140.0;75.00;2542.0;17.0;74
16.0;6;250.0;100.0;2771.0;17.0;74
16.0;6;257.0;110.0;2622.0;17.0;74
17.0;6;225.0;105.0;2612.0;16.5;74
16.0;7;202.0;140.0;4141.0;14.0;74
12.0;7;250.0;150.0;4699.0;14.5;74
14.0;7;217.0;150.0;4457.0;12.5;74
14.0;7;202.0;140.0;4627.0;16.0;74
14.0;7;204.0;150.0;4257.0;15.5;74
29.0;4;97.00;72.00;2219.0;16.5;74
26.0;4;79.00;67.00;1962.0;15.5;74
26.0;4;97.00;77.00;2200.0;14.5;74
21.0;4;76.00;52.00;1649.0;16.5;74
22.0;4;72.00;61.00;2002.0;19.0;74
27.0;4;90.00;75.00;2125.0;14.5;74
24.0;4;90.00;75.00;2107.0;15.5;74
26.0;4;116.0;75.00;2246.0;14.0;74
24.0;4;120.0;97.00;2479.0;15.0;74
26.0;4;107.0;92.00;2291.0;15.5;74
21.0;4;79.00;67.00;2000.0;16.0;74
19.0;6;225.0;95.00;2264.0;16.0;75
17.0;6;250.0;105.0;2459.0;16.0;75
15.0;6;250.0;72.00;2422.0;21.0;75
15.0;6;250.0;72.00;2157.0;19.5;75
16.0;7;400.0;170.0;4667.0;11.5;75
15.0;7;250.0;145.0;4440.0;14.0;75
16.0;7;217.0;150.0;4497.0;14.5;75
14.0;7;251.0;147.0;4657.0;12.5;75
17.0;6;221.0;110.0;2907.0;21.0;75
16.0;6;250.0;105.0;2797.0;17.5;75
15.0;6;257.0;110.0;2720.0;19.0;75
17.0;6;225.0;95.00;2775.0;19.0;75
21.0;6;221.0;110.0;2029.0;15.0;75
20.0;7;262.0;110.0;2221.0;12.5;75
12.0;7;202.0;129.0;2169.0;12.0;75
29.0;4;97.00;75.00;2171.0;16.0;75
22.0;4;140.0;72.00;2629.0;17.0;75
20.0;6;222.0;100.0;2914.0;16.0;75
22.0;4;140.0;77.00;2592.0;17.5;75
24.0;4;124.0;96.00;2702.0;12.5;75
25.0;4;90.00;71.00;2222.0;16.5;75
24.0;4;119.0;97.00;2545.0;17.0;75
17.0;6;171.0;97.00;2974.0;14.5;75
29.0;4;90.00;70.00;1927.0;14.0;75
19.0;6;222.0;90.00;2211.0;17.0;75
22.0;4;115.0;95.00;2694.0;15.0;75
22.0;4;120.0;77.00;2957.0;17.0;75
22.0;4;121.0;97.00;2945.0;14.5;75
25.0;4;121.0;115.0;2671.0;12.5;75
22.0;4;91.00;52.00;1795.0;17.5;75
27.0;4;107.0;76.00;2464.0;15.5;76
25.0;4;116.0;71.00;2220.0;16.9;76
25.0;4;140.0;92.00;2572.0;14.9;76
26.0;4;97.00;79.00;2255.0;17.7;76
27.0;4;101.0;72.00;2202.0;15.2;76
17.5;7;205.0;140.0;4215.0;12.0;76
16.0;7;217.0;150.0;4190.0;12.0;76
15.5;7;204.0;120.0;2962.0;12.9;76
14.5;7;251.0;152.0;4215.0;12.7;76
22.0;6;225.0;100.0;2222.0;15.4;76
22.0;6;250.0;105.0;2252.0;14.5;76
24.0;6;200.0;71.00;2012.0;17.6;76
22.5;6;222.0;90.00;2075.0;17.6;76
29.0;4;75.00;52.00;2025.0;22.2;76
24.5;4;97.00;60.00;2164.0;22.1;76
29.0;4;90.00;70.00;1927.0;14.2;76
22.0;4;91.00;52.00;1795.0;17.4;76
20.0;6;225.0;100.0;2651.0;17.7;76
17.0;6;250.0;77.00;2574.0;21.0;76
17.5;6;250.0;110.0;2645.0;16.2;76
17.5;6;257.0;95.00;2192.0;17.7;76
29.5;4;97.00;71.00;1725.0;12.2;76
22.0;4;75.00;70.00;1990.0;17.0;76
27.0;4;97.00;75.00;2155.0;16.4;76
26.5;4;140.0;72.00;2565.0;12.6;76
20.0;4;120.0;102.0;2150.0;15.7;76
12.0;7;217.0;150.0;2940.0;12.2;76
19.0;4;120.0;77.00;2270.0;21.9;76
19.0;6;156.0;107.0;2920.0;15.5;76
16.5;6;167.0;120.0;2720.0;16.7;76
16.5;7;250.0;170.0;4270.0;12.1;76
12.0;7;250.0;145.0;4055.0;12.0;76
12.0;7;202.0;120.0;2770.0;15.0;76
12.0;7;217.0;150.0;2755.0;14.0;76
21.5;4;97.00;67.00;2045.0;17.5;77
20.0;4;111.0;70.00;2155.0;14.7;77
26.0;4;79.00;57.00;1725.0;17.6;77
25.5;4;122.0;96.00;2200.0;15.5;77
22.5;4;75.00;70.00;1945.0;16.7;77
17.5;7;205.0;145.0;2770.0;12.5;77
17.0;7;260.0;110.0;4060.0;19.0;77
15.5;7;217.0;145.0;4140.0;12.7;77
15.0;7;202.0;120.0;4295.0;14.9;77
17.5;6;250.0;110.0;2520.0;16.4;77
20.5;6;221.0;105.0;2425.0;16.9;77
19.0;6;225.0;100.0;2620.0;17.7;77
17.5;6;250.0;97.00;2525.0;19.0;77
16.0;7;400.0;170.0;4220.0;11.1;77
15.5;7;250.0;170.0;4165.0;11.4;77
15.5;7;400.0;190.0;4225.0;12.2;77
16.0;7;251.0;149.0;4225.0;14.5;77
29.0;4;97.00;77.00;1940.0;14.5;77
24.5;4;151.0;77.00;2740.0;16.0;77
26.0;4;97.00;75.00;2265.0;17.2;77
25.5;4;140.0;79.00;2755.0;15.7;77
20.5;4;97.00;62.00;2051.0;17.0;77
22.5;4;97.00;72.00;2075.0;15.9;77
20.0;4;97.00;67.00;1975.0;16.4;77
20.5;4;97.00;77.00;2190.0;14.1;77
22.0;6;146.0;97.00;2715.0;14.5;77
21.5;4;121.0;110.0;2600.0;12.7;77
21.5;2;70.00;110.0;2720.0;12.5;77
42.1;4;90.00;47.00;1975.0;21.5;77
26.1;4;97.00;66.00;1700.0;14.4;77
22.7;4;77.00;52.00;1975.0;19.4;77
29.4;4;75.00;70.00;2070.0;17.6;77
26.1;4;91.00;60.00;1700.0;16.4;77
19.9;7;260.0;110.0;2265.0;15.5;77
19.4;7;217.0;140.0;2725.0;12.2;77
20.2;7;202.0;129.0;2570.0;12.7;77
19.2;6;221.0;105.0;2525.0;19.2;77
20.5;6;200.0;95.00;2155.0;17.2;77
20.2;6;200.0;75.00;2965.0;15.7;77
25.1;4;140.0;77.00;2720.0;15.4;77
20.5;6;225.0;100.0;2420.0;17.2;77
19.4;6;222.0;90.00;2210.0;17.2;77
20.6;6;221.0;105.0;2270.0;15.7;77
20.7;6;200.0;75.00;2070.0;16.7;77
17.6;6;225.0;110.0;2620.0;17.7;77
17.1;6;257.0;120.0;2410.0;15.1;77
19.2;7;205.0;145.0;2425.0;12.2;77
17.7;6;221.0;165.0;2445.0;12.4;77
17.1;7;202.0;129.0;2205.0;11.2;77
17.5;7;217.0;140.0;4070.0;12.7;77
20.0;4;97.00;67.00;2155.0;16.5;77
27.5;4;124.0;95.00;2560.0;14.2;77
27.2;4;119.0;97.00;2200.0;14.7;77
20.9;4;105.0;75.00;2220.0;14.5;77
21.1;4;124.0;95.00;2515.0;14.7;77
22.2;4;156.0;105.0;2745.0;16.7;77
22.7;4;151.0;75.00;2755.0;17.6;77
22.9;4;119.0;97.00;2405.0;14.9;77
20.2;5;121.0;102.0;2720.0;15.9;77
17.0;6;162.0;125.0;2140.0;12.6;77
21.6;4;121.0;115.0;2795.0;15.7;77
16.2;6;162.0;122.0;2410.0;15.7;77
21.5;4;79.00;71.00;1990.0;14.9;77
29.5;4;97.00;67.00;2125.0;16.6;77
21.5;6;221.0;115.0;2245.0;15.4;79
19.7;6;200.0;75.00;2990.0;17.2;79
22.2;4;140.0;77.00;2790.0;17.2;79
20.2;6;222.0;90.00;2265.0;17.2;79
20.6;6;225.0;110.0;2260.0;16.6;79
17.0;7;205.0;120.0;2740.0;15.4;79
17.6;7;202.0;129.0;2725.0;12.4;79
16.5;7;251.0;127.0;2955.0;12.2;79
17.2;7;217.0;125.0;2720.0;15.2;79
16.9;7;250.0;155.0;4260.0;14.9;79
15.5;7;251.0;142.0;4054.0;14.2;79
19.2;7;267.0;125.0;2605.0;15.0;79
17.5;7;260.0;150.0;2940.0;12.0;79
21.9;4;79.00;71.00;1925.0;14.0;79
24.1;4;76.00;65.00;1975.0;15.2;79
25.7;4;97.00;70.00;1915.0;14.4;79
27.4;4;121.0;70.00;2670.0;15.0;79
25.4;5;172.0;77.00;2520.0;20.1;79
22.0;7;250.0;125.0;2900.0;17.4;79
27.2;4;141.0;71.00;2190.0;24.7;79
22.9;7;260.0;90.00;2420.0;22.2;79
24.2;4;105.0;70.00;2200.0;12.2;79
24.5;4;105.0;70.00;2150.0;14.9;79
21.7;4;75.00;65.00;2020.0;19.2;79
27.2;4;91.00;69.00;2120.0;14.7;79
27.4;4;151.0;90.00;2670.0;16.0;79
27.7;6;172.0;115.0;2595.0;11.2;79
26.7;6;172.0;115.0;2700.0;12.9;79
22.5;4;151.0;90.00;2556.0;12.2;79
41.5;4;97.00;76.00;2144.0;14.7;70
27.1;4;79.00;60.00;1967.0;17.7;70
22.1;4;97.00;70.00;2120.0;15.5;70
27.2;4;76.00;65.00;2019.0;16.4;70
27.0;4;151.0;90.00;2677.0;16.5;70
26.4;4;140.0;77.00;2770.0;17.1;70
24.2;4;151.0;90.00;2002.0;20.1;70
19.1;6;225.0;90.00;2271.0;17.7;70
24.2;4;97.00;77.00;2177.0;15.7;70
29.7;4;124.0;90.00;2711.0;15.5;70
21.2;4;120.0;75.00;2542.0;17.5;70
27.0;4;119.0;92.00;2424.0;15.0;70
22.2;4;107.0;75.00;2265.0;15.2;70
46.6;4;76.00;65.00;2110.0;17.9;70
27.9;4;156.0;105.0;2700.0;14.4;70
40.7;4;75.00;65.00;2110.0;19.2;70
44.2;4;90.00;47.00;2075.0;21.7;70
42.4;4;90.00;47.00;2225.0;22.7;70
26.4;5;121.0;67.00;2950.0;19.9;70
20.0;4;146.0;67.00;2250.0;21.7;70
44.6;4;91.00;67.00;1750.0;12.7;70
40.9;4;75.00;?;1725.0;17.2;70
22.7;4;97.00;67.00;2145.0;17.0;70
29.7;4;79.00;62.00;1745.0;15.2;70
22.7;6;167.0;122.0;2910.0;11.4;70
22.7;2;70.00;100.0;2420.0;12.5;70
25.0;4;122.0;77.00;2500.0;15.1;70
22.6;4;140.0;?;2905.0;14.2;70
22.4;4;107.0;72.00;2290.0;17.0;70
27.2;4;125.0;74.00;2490.0;15.7;71
26.6;4;151.0;74.00;2625.0;16.4;71
25.7;4;156.0;92.00;2620.0;14.4;71
22.5;6;172.0;110.0;2725.0;12.6;71
20.0;4;125.0;74.00;2275.0;12.9;71
29.1;4;79.00;57.00;1755.0;16.9;71
29.0;4;76.00;64.00;1775.0;16.4;71
25.1;4;71.00;60.00;1760.0;16.1;71
22.2;4;97.00;67.00;2065.0;17.7;71
27.0;4;75.00;65.00;1975.0;19.4;71
27.7;4;79.00;62.00;2050.0;17.2;71
24.1;4;91.00;67.00;1975.0;16.0;71
24.7;4;105.0;62.00;2215.0;14.9;71
24.4;4;97.00;65.00;2045.0;16.2;71
29.9;4;97.00;65.00;2270.0;20.7;71
22.0;4;105.0;74.00;2190.0;14.2;71
24.5;4;100.0;?;2220.0;15.7;71
22.7;4;107.0;75.00;2210.0;14.4;71
22.4;4;107.0;75.00;2250.0;16.7;71
22.9;4;119.0;100.0;2615.0;14.7;71
21.6;4;120.0;74.00;2625.0;17.2;71
27.1;4;141.0;70.00;2220.0;20.4;71
20.7;6;145.0;76.00;2160.0;19.6;71
25.4;6;167.0;116.0;2900.0;12.6;71
24.2;6;146.0;120.0;2920.0;12.7;71
22.4;6;221.0;110.0;2415.0;15.7;71
26.6;7;250.0;105.0;2725.0;19.0;71
20.2;6;200.0;77.00;2060.0;17.1;71
17.6;6;225.0;75.00;2465.0;16.6;71
27.0;4;112.0;77.00;2605.0;19.6;72
27.0;4;112.0;77.00;2640.0;17.6;72
24.0;4;112.0;77.00;2295.0;17.0;72
21.0;4;112.0;75.00;2575.0;16.2;72
29.0;4;125.0;74.00;2525.0;16.0;72
27.0;4;151.0;90.00;2725.0;17.0;72
24.0;4;140.0;92.00;2765.0;16.4;72
22.0;4;151.0;?;2025.0;20.5;72
26.0;4;105.0;74.00;1970.0;15.2;72
27.0;4;91.00;67.00;2025.0;17.2;72
21.0;4;91.00;67.00;1970.0;17.6;72
27.0;4;105.0;62.00;2125.0;14.7;72
26.0;4;97.00;70.00;2125.0;17.2;72
26.0;4;120.0;77.00;2160.0;14.5;72
26.0;4;107.0;75.00;2205.0;14.5;72
24.0;4;107.0;70.00;2245;16.9;72
27.0;4;91.00;67.00;1965.0;15.0;72
22.0;4;91.00;67.00;1965.0;15.7;72
27.0;4;91.00;67.00;1995.0;16.2;72
25.0;6;171.0;110.0;2945.0;16.4;72
27.0;6;262.0;75.00;2015.0;17.0;72
26.0;4;156.0;92.00;2575.0;14.5;72
22.0;6;222.0;112.0;2725;14.7;72
22.0;4;144.0;96.00;2665.0;12.9;72
26.0;4;125.0;74.00;2270.0;12.0;72
27.0;4;151.0;90.00;2950.0;17.2;72
27.0;4;140.0;76.00;2790.0;15.6;72
44.0;4;97.00;52.00;2120.0;24.6;72
22.0;4;125.0;74.00;2295.0;11.6;72
27.0;4;120.0;79.00;2625.0;17.6;72
21.0;4;119.0;72.00;2720.0;19.4;72
17.0;7;207.0;120.0;2504.0;12.0;70
15.0;7;250.0;165.0;2692.0;11.5;70
17.0;7;217.0;150.0;2426.0;11.0;70
16.0;7;204.0;150.0;2422.0;12.0;70
17.0;7;202.0;140.0;2449.0;10.5;70
15.0;7;429.0;197.0;4241.0;10.0;70
14.0;7;454.0;220.0;4254.0;9.0;70
14.0;7;440.0;215.0;4212.0;7.5;70
14.0;7;455.0;225.0;4425.0;10.0;70
15.0;7;290.0;190.0;2750.0;7.5;70
15.0;7;272.0;170.0;2562.0;10.0;70
14.0;7;240.0;160.0;2609.0;7.0;70
15.0;7;400.0;150.0;2761.0;9.5;70
14.0;7;455.0;225.0;2076.0;10.0;70
24.0;4;112.0;95.00;2272.0;15.0;70
22.0;6;197.0;95.00;2722.0;15.5;70
17.0;6;199.0;97.00;2774.0;15.5;70
21.0;6;200.0;75.00;2577.0;16.0;70
27.0;4;97.00;77.00;2120.0;14.5;70
26.0;4;97.00;46.00;1725.0;20.5;70
25.0;4;110.0;77.00;2672.0;17.5;70
24.0;4;107.0;90.00;2420.0;14.5;70
25.0;4;104.0;95.00;2275.0;17.5;70
26.0;4;121.0;112.0;2224.0;12.5;70
21.0;6;199.0;90.00;2647.0;15.0;70
10.0;7;260.0;215.0;4615.0;14.0;70
10.0;7;207.0;200.0;4276.0;15.0;70
11.0;7;217.0;210.0;4272.0;12.5;70
9.0;7;204.0;192.0;4722.0;17.5;70
27.0;4;97.00;77.00;2120.0;14.5;71
27.0;4;140.0;90.00;2264.0;15.5;71
25.0;4;112.0;95.00;2227.0;14.0;71
25.0;4;97.00;?;2046.0;19.0;71
19.0;6;222.0;100.0;2624.0;12.0;71
16.0;6;225.0;105.0;2429.0;15.5;71
17.0;6;250.0;100.0;2229.0;15.5;71
19.0;6;250.0;77.00;2202.0;15.5;71
17.0;6;222.0;100.0;2277.0;15.5;71
14.0;7;250.0;165.0;4209.0;12.0;71
14.0;7;400.0;175.0;4464.0;11.5;71
14.0;7;251.0;152.0;4154.0;12.5;71
14.0;7;217.0;150.0;4096.0;12.0;71
12.0;7;272.0;170.0;4955.0;11.5;71
12.0;7;400.0;170.0;4746.0;12.0;71
12.0;7;400.0;175.0;5140.0;12.0;71
17.0;6;257.0;110.0;2962.0;12.5;71
22.0;4;140.0;72.00;2407.0;19.0;71
19.0;6;250.0;100.0;2272.0;15.0;71
17.0;6;250.0;77.00;2129.0;14.5;71
22.0;4;122.0;76.00;2220.0;14.0;71
27.0;4;116.0;90.00;2122.0;14.0;71
20.0;4;79.00;70.00;2074.0;19.5;71
20.0;4;77.00;76.00;2065.0;14.5;71
21.0;4;71.00;65.00;1772.0;19.0;71
25.0;4;72.00;69.00;1612.0;17.0;71
27.0;4;97.00;60.00;1724.0;19.0;71
26.0;4;91.00;70.00;1955.0;20.5;71
24.0;4;112.0;95.00;2277.0;15.5;72
25.0;4;97.50;70.00;2126.0;17.0;72
22.0;4;97.00;54.00;2254.0;22.5;72
20.0;4;140.0;90.00;2407.0;19.5;72
21.0;4;122.0;76.00;2226.0;16.5;72
12.0;7;250.0;165.0;4274.0;12.0;72
14.0;7;400.0;175.0;4275.0;12.0;72
15.0;7;217.0;150.0;4125.0;12.5;72
14.0;7;251.0;152.0;4129.0;12.0;72
17.0;7;204.0;150.0;2672.0;11.5;72
11.0;7;429.0;207.0;4622.0;11.0;72
12.0;7;250.0;155.0;4502.0;12.5;72
12.0;7;250.0;160.0;4456.0;12.5;72
12.0;7;400.0;190.0;4422.0;12.5;72
19.0;2;70.00;97.00;2220.0;12.5;72
15.0;7;204.0;150.0;2792.0;12.5;72
12.0;7;207.0;120.0;4097.0;14.0;72
12.0;7;202.0;140.0;4294.0;16.0;72
14.0;7;217.0;150.0;4077.0;14.0;72
17.0;4;121.0;112.0;2922.0;14.5;72
22.0;4;121.0;76.00;2511.0;17.0;72
21.0;4;120.0;77.00;2979.0;19.5;72
26.0;4;96.00;69.00;2179.0;17.0;72
22.0;4;122.0;76.00;2295.0;16.0;72
27.0;4;97.00;92.00;2277.0;17.0;72
22.0;4;120.0;97.00;2506.0;14.5;72
27.0;4;97.00;70.00;2164.0;15.0;72
27.0;4;97.00;77.00;2100.0;16.5;72
12.0;7;250.0;175.0;4100.0;12.0;72
14.0;7;204.0;150.0;2672.0;11.5;72
12.0;7;250.0;145.0;2977.0;12.0;72
14.0;7;202.0;127.0;4042.0;14.5;72
15.0;7;217.0;150.0;2777.0;12.5;72
12.0;7;429.0;197.0;4952.0;11.5;72
12.0;7;400.0;150.0;4464.0;12.0;72
12.0;7;251.0;157.0;4262.0;12.0;72
14.0;7;217.0;150.0;4227.0;14.5;72
12.0;7;440.0;215.0;4725.0;11.0;72
12.0;7;455.0;225.0;4951.0;11.0;72
12.0;7;260.0;175.0;2721.0;11.0;72
17.0;6;225.0;105.0;2121.0;16.5;72
16.0;6;250.0;100.0;2277.0;17.0;72
17.0;6;222.0;100.0;2945.0;16.0;72
17.0;6;250.0;77.00;2021.0;16.5;72
22.0;6;197.0;95.00;2904.0;16.0;72
26.0;4;97.00;46.00;1950.0;21.0;72
11.0;7;400.0;150.0;4997.0;14.0;72
12.0;7;400.0;167.0;4906.0;12.5;72
12.0;7;260.0;170.0;4654.0;12.0;72
12.0;7;250.0;170.0;4499.0;12.5;72
17.0;6;222.0;100.0;2779.0;15.0;72
20.0;4;97.00;77.00;2279.0;19.0;72
21.0;4;140.0;72.00;2401.0;19.5;72
22.0;4;107.0;94.00;2279.0;16.5;72
17.0;2;70.00;90.00;2124.0;12.5;72
19.0;4;122.0;75.00;2210.0;17.5;72
21.0;6;155.0;107.0;2472.0;14.0;72
26.0;4;97.00;90.00;2265.0;15.5;72
15.0;7;250.0;145.0;4072.0;12.0;72
16.0;7;400.0;220.0;4277.0;9.50;72
29.0;4;67.00;49.00;1767.0;19.5;72
24.0;4;116.0;75.00;2157.0;15.5;72
20.0;4;114.0;91.00;2572.0;14.0;72
19.0;4;121.0;112.0;2767.0;15.5;72
15.0;7;217.0;150.0;2299.0;11.0;72
24.0;4;121.0;110.0;2660.0;14.0;72
20.0;6;156.0;122.0;2707.0;12.5;72
11.0;7;250.0;170.0;2664.0;11.0;72
20.0;6;197.0;95.00;2102.0;16.5;74
21.0;6;200.0;?;2775.0;17.0;74
19.0;6;222.0;100.0;2901.0;16.0;74
15.0;6;250.0;100.0;2226.0;17.0;74
21.0;4;79.00;67.00;1950.0;19.0;74
26.0;4;122.0;70.00;2451.0;16.5;74
22.0;4;71.00;65.00;1726.0;21.0;74
25.0;4;140.0;75.00;2542.0;17.0;74
16.0;6;250.0;100.0;2771.0;17.0;74
16.0;6;257.0;110.0;2622.0;17.0;74
17.0;6;225.0;105.0;2612.0;16.5;74
16.0;7;202.0;140.0;4141.0;14.0;74
12.0;7;250.0;150.0;4699.0;14.5;74
14.0;7;217.0;150.0;4457.0;12.5;74
14.0;7;202.0;140.0;4627.0;16.0;74
14.0;7;204.0;150.0;4257.0;15.5;74
29.0;4;97.00;72.00;2219.0;16.5;74
26.0;4;79.00;67.00;1962.0;15.5;74
26.0;4;97.00;77.00;2200.0;14.5;74
21.0;4;76.00;52.00;1649.0;16.5;74
22.0;4;72.00;61.00;2002.0;19.0;74
27.0;4;90.00;75.00;2125.0;14.5;74
24.0;4;90.00;75.00;2107.0;15.5;74
26.0;4;116.0;75.00;2246.0;14.0;74
24.0;4;120.0;97.00;2479.0;15.0;74
26.0;4;107.0;92.00;2291.0;15.5;74
21.0;4;79.00;67.00;2000.0;16.0;74
19.0;6;225.0;95.00;2264.0;16.0;75
17.0;6;250.0;105.0;2459.0;16.0;75
15.0;6;250.0;72.00;2422.0;21.0;75
15.0;6;250.0;72.00;2157.0;19.5;75
16.0;7;400.0;170.0;4667.0;11.5;75
15.0;7;250.0;145.0;4440.0;14.0;75
16.0;7;217.0;150.0;4497.0;14.5;75
14.0;7;251.0;147.0;4657.0;12.5;75
17.0;6;221.0;110.0;2907.0;21.0;75
16.0;6;250.0;105.0;2797.0;17.5;75
15.0;6;257.0;110.0;2720.0;19.0;75
17.0;6;225.0;95.00;2775.0;19.0;75
21.0;6;221.0;110.0;2029.0;15.0;75
20.0;7;262.0;110.0;2221.0;12.5;75
12.0;7;202.0;129.0;2169.0;12.0;75
29.0;4;97.00;75.00;2171.0;16.0;75
22.0;4;140.0;72.00;2629.0;17.0;75
20.0;6;222.0;100.0;2914.0;16.0;75
22.0;4;140.0;77.00;2592.0;17.5;75
24.0;4;124.0;96.00;2702.0;12.5;75
25.0;4;90.00;71.00;2222.0;16.5;75
24.0;4;119.0;97.00;2545.0;17.0;75
17.0;6;171.0;97.00;2974.0;14.5;75
29.0;4;90.00;70.00;1927.0;14.0;75
19.0;6;222.0;90.00;2211.0;17.0;75
22.0;4;115.0;95.00;2694.0;15.0;75
22.0;4;120.0;77.00;2957.0;17.0;75
22.0;4;121.0;97.00;2945.0;14.5;75
25.0;4;121.0;115.0;2671.0;12.5;75
22.0;4;91.00;52.00;1795.0;17.5;75
27.0;4;107.0;76.00;2464.0;15.5;76
25.0;4;116.0;71.00;2220.0;16.9;76
25.0;4;140.0;92.00;2572.0;14.9;76
26.0;4;97.00;79.00;2255.0;17.7;76
27.0;4;101.0;72.00;2202.0;15.2;76
17.5;7;205.0;140.0;4215.0;12.0;76
